parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,VacRate,HH_SIZE,BASE_SCORE,IDX_Bike,IDX_Transit,IDX_SOV,TOTAL_SCORE
4347,Clovis, ,180,0.0,4.3321213368,0.0362225633791129,2.654516358463727,4.580694980694981,0.6470198675496689,0.421455938697318,0.6767068273092369,4.533001444143792
4358,Clovis, ,180,0.0,16.20661493304,0.0362225633791129,2.654516358463727,4.580694980694981,0.6470198675496689,0.421455938697318,0.6767068273092369,4.533001444143792
4430,Clovis, ,180,0.0,9.217656198800002,0.0362225633791129,2.654516358463727,4.523862477291394,0.8384406983744732,0.421455938697318,0.6767068273092369,3.2662092264957177
4462,Clovis, ,181,0.0,27.32584979032,0.0362225633791129,2.654516358463727,1.4140282316837658,0.7019265502709211,0.4559386973180077,0.6290160642570282,2.3046714120150007
4463,Clovis, ,171,0.0,2.458237056,0.0362225633791129,2.654516358463727,1.1812097812097813,0.7839253461770018,0.6245210727969349,0.892570281124498,4.107118958216102
4468,Clovis, ,180,0.0,8.618907221759999,0.0362225633791129,2.654516358463727,4.181209781209781,0.8384406983744732,0.421455938697318,0.6767068273092369,4.526210880706871
4483,Clovis, ,179,0.0,6.472989156480001,0.0362225633791129,2.654516358463727,2.6812097812097813,0.9118302227573752,0.4968071519795658,0.7515060240963856,4.2806287918748875
4604,Clovis, ,181,0.0,14.28821746945,0.0362225633791129,2.654516358463727,1.2095633888858457,0.6691751956652618,0.4559386973180077,0.6290160642570282,2.227568679161162
4665,Clovis, ,177,0.0,2.40224626752,0.0362225633791129,2.654516358463727,2.6812097812097813,0.9508127633955448,0.4993614303959131,0.7761044176706827,4.358835996912105
4667,Clovis, ,279,-1.0,42.15124287264,0.0362225633791129,2.654516358463727,4.176910743533542,0.2762492474413004,0.0,0.484437751004016,1.904140965238638
4728,Clovis, ,180,0.0,0.26708448766,0.0362225633791129,2.654516358463727,4.051136851136851,0.6470198675496689,0.421455938697318,0.6767068273092369,4.316941727284075
4824,Clovis, ,150,0.0,0.2203849984,0.0362225633791129,2.654516358463727,2.543929643929644,0.8475015051173992,0.4393358876117497,0.733433734939759,4.001942631194343
4841,Clovis, ,148,0.11230175875,0.28430825,0.0362225633791129,2.654516358463727,3.6969111969111967,0.883744732089103,0.4150702426564496,0.7931726907630522,4.419403445086397
4842,Clovis, ,148,1.6432123635,4.1600313,0.0362225633791129,2.654516358463727,3.6969111969111967,0.883744732089103,0.4150702426564496,0.7931726907630522,4.419403445086397
