parcelid,SOI,COMMUNITY,TAZ,HU_NET,EMP_NET,TOTAL_SCORE,TAZ_HU_Target,TAZ_EMP_Target,SOI_HU_P,SOI_EMP_P,DEV,DEV_TAZ,DEV_SOI,SOI_HU_Target,SOI_EMP_Target
209986,Fresno, ,1399,0.9880566144,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209987,Fresno, ,1399,1.0847322072,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209988,Fresno, ,1399,1.0374236244,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209989,Fresno, ,1399,1.0374303754,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209990,Fresno, ,1399,1.0374236244,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209991,Fresno, ,1399,1.0374303754,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209992,Fresno, ,1399,1.0374236244,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209993,Fresno, ,1399,1.0374269612,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209994,Fresno, ,1399,1.0374269612,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209995,Fresno, ,1399,1.0374236244,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209996,Fresno, ,1399,1.0374287844,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209997,Fresno, ,1399,1.0337970645999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209998,Fresno, ,1399,1.6619438080000002,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
209999,Fresno, ,1399,2.0764738958,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210006,Fresno, ,1399,1.0866342606000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210007,Fresno, ,1399,0.8728459318,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210008,Fresno, ,1399,0.8201230728000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210009,Fresno, ,1399,0.8697774088000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210010,Fresno, ,1399,0.8414454656,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210011,Fresno, ,1399,0.7905709874,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210012,Fresno, ,1399,0.8819999008,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210013,Fresno, ,1399,0.8776405608000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210014,Fresno, ,1399,0.7897419301999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210015,Fresno, ,1399,1.0823295305999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210016,Fresno, ,1399,0.9225978434000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210017,Fresno, ,1399,1.1217131273999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210018,Fresno, ,1399,0.8740984701999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210019,Fresno, ,1399,0.7906560241999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210020,Fresno, ,1399,0.7906446636,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210021,Fresno, ,1399,0.790644225,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210022,Fresno, ,1399,0.7906395293999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210023,Fresno, ,1399,0.9122018366,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210024,Fresno, ,1399,0.9217226386,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210025,Fresno, ,1399,0.8064367748000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210026,Fresno, ,1399,0.8064518678,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210027,Fresno, ,1399,0.8064602872,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210028,Fresno, ,1399,0.8064657481999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210029,Fresno, ,1399,0.9284387828,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210030,Fresno, ,1399,0.8792607061999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210031,Fresno, ,1399,0.8498456531999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210032,Fresno, ,1399,0.8254606541999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210033,Fresno, ,1399,0.8231048991999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210034,Fresno, ,1399,0.8019152559999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210035,Fresno, ,1399,0.7906270594,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210036,Fresno, ,1399,0.7906276441999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210037,Fresno, ,1399,0.790631196,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210038,Fresno, ,1399,0.7906414128,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210039,Fresno, ,1399,0.790639538,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210040,Fresno, ,1399,0.8294027824,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210041,Fresno, ,1399,0.8201925264,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210042,Fresno, ,1399,0.8202014618000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210043,Fresno, ,1399,0.8835805722,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210044,Fresno, ,1399,0.9040055034000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210045,Fresno, ,1399,0.81171573,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210046,Fresno, ,1399,0.9136210086,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210047,Fresno, ,1399,0.8201104221999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210048,Fresno, ,1399,0.8054991941999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210049,Fresno, ,1399,0.7906528508,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210050,Fresno, ,1399,0.7906506234,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210051,Fresno, ,1399,0.7906455837999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210052,Fresno, ,1399,0.7906433994000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210053,Fresno, ,1399,0.7906338534,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210054,Fresno, ,1399,0.9339764346,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210055,Fresno, ,1399,1.0501041781999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210056,Fresno, ,1399,1.9125342028,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210057,Fresno, ,1399,1.4618908746000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210058,Fresno, ,1399,0.9750011006,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210059,Fresno, ,1399,1.0719309094,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210060,Fresno, ,1399,1.0850429166,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210061,Fresno, ,1399,0.8942186087999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210062,Fresno, ,1399,0.876945483,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210063,Fresno, ,1399,0.8769459904000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210064,Fresno, ,1399,0.8769451131999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210065,Fresno, ,1399,0.8769432814,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210066,Fresno, ,1399,0.8769432814,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210067,Fresno, ,1399,1.0663670104,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210068,Fresno, ,1399,0.8821081748,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210069,Fresno, ,1399,0.8460382009999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210070,Fresno, ,1399,0.9374748458,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210071,Fresno, ,1399,0.8185752190000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210072,Fresno, ,1399,0.810022347,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210073,Fresno, ,1399,0.7906531948000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210074,Fresno, ,1399,0.7906543471999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210075,Fresno, ,1399,0.7906531259999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210076,Fresno, ,1399,0.7906558436,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210077,Fresno, ,1399,0.7906578818000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210078,Fresno, ,1399,0.938334949,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210079,Fresno, ,1399,0.8528809888000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210080,Fresno, ,1399,0.7920475644,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210081,Fresno, ,1399,0.8350587271999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210082,Fresno, ,1399,0.8149037241999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210083,Fresno, ,1399,0.8238022904000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210084,Fresno, ,1399,0.790653298,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210085,Fresno, ,1399,0.7907229149999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210086,Fresno, ,1399,0.7906951886,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210087,Fresno, ,1399,0.7906867261999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210088,Fresno, ,1399,0.7906708161999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210089,Fresno, ,1399,1.1315901844,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210090,Fresno, ,1399,1.6850366311999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210091,Fresno, ,1399,1.3749436705999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210092,Fresno, ,1399,1.3750489518,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210093,Fresno, ,1399,1.3749347696,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210094,Fresno, ,1399,1.3750459074,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210095,Fresno, ,1399,1.3750393628,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210096,Fresno, ,1399,1.3750299028,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210097,Fresno, ,1399,1.3750368774000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210098,Fresno, ,1399,1.374930547,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210099,Fresno, ,1399,1.3468116,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210106,Fresno, ,1399,1.1054301712,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210107,Fresno, ,1399,1.0940609454,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210108,Fresno, ,1399,1.0344332496,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210109,Fresno, ,1399,1.0313293462,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210110,Fresno, ,1399,1.0361701744,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210111,Fresno, ,1399,0.9336596536,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210112,Fresno, ,1399,0.9499255904,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210113,Fresno, ,1399,0.9980930552,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210114,Fresno, ,1399,1.4182427356,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210115,Fresno, ,1399,1.2912966735999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210116,Fresno, ,1399,1.6868655244,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210117,Fresno, ,1399,1.6922391140000002,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210118,Fresno, ,1399,1.314982097,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210119,Fresno, ,1399,1.5617614706,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210120,Fresno, ,1399,1.5617111863999995,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210121,Fresno, ,1399,1.5617698728,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210122,Fresno, ,1399,1.5616257196,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210123,Fresno, ,1399,1.5003924467999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210124,Fresno, ,1399,1.3029477988,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210125,Fresno, ,1399,1.302945107,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210126,Fresno, ,1399,1.4407282354,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210127,Fresno, ,1399,2.176006916,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210128,Fresno, ,1399,1.8126723787999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210129,Fresno, ,1399,1.6333106240000002,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210130,Fresno, ,1399,1.6023233447999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210131,Fresno, ,1399,1.3680685983999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210132,Fresno, ,1399,1.3680840181999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210133,Fresno, ,1399,1.505867224,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210134,Fresno, ,1399,1.223568225,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210135,Fresno, ,1399,1.1421669804,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210136,Fresno, ,1399,1.1314306888,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210137,Fresno, ,1399,1.1149840573999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210138,Fresno, ,1399,1.046519208,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210139,Fresno, ,1399,0.994924884,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210140,Fresno, ,1399,1.1872354524,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210141,Fresno, ,1399,1.223565903,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210142,Fresno, ,1399,1.0966512912000002,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210143,Fresno, ,1399,1.400712014,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210144,Fresno, ,1399,1.1625054128,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210145,Fresno, ,1399,1.0365388134,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210146,Fresno, ,1399,1.2412372776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210147,Fresno, ,1399,1.110351461,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210148,Fresno, ,1399,1.1200127182,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210149,Fresno, ,1399,1.1521111346,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210150,Fresno, ,1399,1.197605943,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210151,Fresno, ,1399,1.2200079454000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210152,Fresno, ,1399,1.0982205418000002,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210153,Fresno, ,1399,0.9912835494,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210154,Fresno, ,1399,1.511399604,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210155,Fresno, ,1399,1.3029394825999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210156,Fresno, ,1399,1.302946655,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210157,Fresno, ,1399,1.3029547132,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210158,Fresno, ,1399,1.3029589272,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210159,Fresno, ,1399,1.3029628229999999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210160,Fresno, ,1399,1.5482726716,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210161,Fresno, ,1399,1.5976533383999998,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
210162,Fresno, ,1399,1.5191138556,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434009,Fresno, ,1399,3.7439592944,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434010,Fresno, ,1399,5.787708874400001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434011,Fresno, ,1399,5.7553830568,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434012,Fresno, ,1399,5.7230663466,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434013,Fresno, ,1399,5.690758571799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434014,Fresno, ,1399,5.658432917600001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434015,Fresno, ,1399,5.6261301222,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434016,Fresno, ,1399,5.593806248200001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434017,Fresno, ,1399,5.5614895294,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434018,Fresno, ,1399,5.5291815137999984,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434019,Fresno, ,1399,5.496849349400001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434020,Fresno, ,1399,5.464525871,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434021,Fresno, ,1399,1.4581244874000001,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434022,Fresno, ,1399,5.509144700599999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434023,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434024,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434025,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434026,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434027,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434028,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434029,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434030,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434031,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434032,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434033,Fresno, ,1399,8.5999906776,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434034,Fresno, ,1399,2.7619830606000004,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434035,Fresno, ,1399,5.4750250778,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434036,Fresno, ,1399,8.600017715999996,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434037,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434038,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434039,Fresno, ,1399,8.600017715999996,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434040,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434041,Fresno, ,1399,8.600017715999996,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
434042,Fresno, ,1399,8.600004196799999,0.0,1.3772256567795491,0.0,0.0,0.0,0.0,9999,0,0,11426.032614693064,12079.0
