MAZ,TAZ,SOI,POP,HH,HU,HU_SF,HU_MF,HU_OTH,EMP,EMP_EDU,EMP_FOO,EMP_GOV,EMP_IND,EMP_MED,EMP_OFC,EMP_OTH,EMP_RET,EMP_AGR,ELEM,HS,COLLEGE,SCHL_Factor
19438,246,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19439,246,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19440,246,Clovis,6,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19441,249,Clovis,6,2,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1.0
19442,249,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19443,252,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19444,252,Clovis,14,5,5.3977103856,5.3977103856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9555207047282192
19445,252,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19446,101,Clovis,19,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19447,101,Clovis,19,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19448,101,Clovis,19,8,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19449,101,Clovis,283,114,118.00020496987199,118.00016302330319,3.243399923897059e-05,9.512569566601329e-06,43.03418949527757,0.0,0.0,0.0,0.0,5.0,7.0,30.0,0.0,1.0341894952775759,115,0,0,0.9555207047282192
19450,101,Clovis,24,10,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19451,101,Clovis,84,34,35.0,35.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19452,101,Clovis,96,39,40.0,40.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0,0,0,1.0
19453,101,Clovis,175,71,73.0,73.0,0.0,0.0,75.81204324971152,5.0,0.0,0.0,0.0,9.0,6.0,1.0,0.0,54.81204324971152,0,0,0,1.0
19454,101,Clovis,41,16,17.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,0,0,1.0
19455,101,Clovis,53,21,22.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0,0,0,1.0
19456,101,Clovis,48,19,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19457,101,Clovis,24,10,10.0,10.0,0.0,0.0,13.41027394333091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.41027394333091,0,0,0,1.0
19458,101,Clovis,0,0,0.0,0.0,0.0,0.0,113.0,5.0,47.0,0.0,0.0,7.0,2.0,2.0,50.0,0.0,0,0,0,1.0
19459,101,Clovis,77,31,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19460,101,Clovis,19,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19461,254,Clovis,185,50,56.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1.0
19462,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19463,254,Clovis,73,20,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19464,254,Clovis,251,68,76.0,76.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0,0,0,1.0
19465,254,Clovis,50,13,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19466,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19467,254,Clovis,53,14,16.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19468,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19469,254,Clovis,99,27,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19470,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19471,254,Clovis,59,16,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19472,254,Clovis,36,10,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19473,254,Clovis,254,69,77.0,77.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19474,254,Clovis,215,58,65.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19475,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19476,254,Clovis,66,18,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19477,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19478,254,Clovis,53,14,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19479,256,Clovis,125,40,43.0,43.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0,0,0,1.0
19480,256,Clovis,41,13,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19481,256,Clovis,102,33,35.0,35.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19482,256,Clovis,113,36,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19483,256,Clovis,29,9,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1.0
19484,256,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19485,256,Clovis,12,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19486,256,Clovis,55,18,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19487,256,Clovis,3,1,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0,1.0
19488,256,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19489,256,Clovis,449,145,155.0,155.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0,0,0,1.0
19490,257,Clovis,70,22,24.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1.0
19491,257,Clovis,14,5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19492,257,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19493,257,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19494,259,Clovis,59,19,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19495,259,Clovis,53,17,19.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19496,259,Clovis,56,18,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19497,259,Clovis,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19498,259,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19499,259,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19500,259,Clovis,59,19,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19501,259,Clovis,56,18,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19502,260,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19503,261,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19504,117,Clovis,37,11,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19505,117,Clovis,92,26,27.0,27.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19506,117,Clovis,82,23,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19507,117,Clovis,95,27,28.0,28.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,4.0,18.0,0.0,0.0,0,0,0,1.0
19508,117,Clovis,48,14,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19509,117,Clovis,61,17,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19510,117,Clovis,48,14,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19511,117,Clovis,48,14,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19512,117,Clovis,37,11,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19513,117,Clovis,41,12,12.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19514,262,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19515,262,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19516,118,Clovis,34,11,10.75996180978,10.75996180978,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0,0,0,0.9555207047282192
19517,118,Clovis,51,15,15.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1.0
19518,118,Clovis,54,16,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19519,118,Clovis,58,17,17.0,17.0,0.0,0.0,55.06837899055515,47.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0683789905551517,925,0,0,1.0
19520,118,Clovis,92,26,27.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19521,265,Clovis,144,45,48.0,48.0,0.0,0.0,10.307705457498184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.307705457498184,0,0,0,1.0
19522,265,Clovis,90,28,30.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19523,265,Clovis,75,24,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19524,265,Clovis,147,46,49.0,49.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19525,265,Clovis,78,25,26.0,26.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0,0,1.0
19526,119,Clovis,58,18,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19527,119,Clovis,12,3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19528,119,Clovis,423,129,146.0,146.0,0.0,0.0,47.13675798111031,0.0,18.0,0.0,23.0,0.0,2.0,0.0,0.0,4.1367579811103035,0,0,0,1.0
19529,119,Clovis,58,18,20.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19530,119,Clovis,58,18,20.0,20.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19531,269,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19532,272,Clovis,115,44,44.47381537352,44.47381537352,0.0,0.0,67.15393820248728,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,65.15393820248728,0,0,0,0.9555207047282192
19533,2729,Unincorporate,36,14,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19534,2730,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19535,2730,Unincorporate,21,8,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19536,2738,Clovis,1513,570,591.41512891003,135.0366779011054,450.83929111087116,5.539159898053455,1135.4279767112698,131.70964529850733,124.89707743823966,86.29252623005651,0.0,545.0054288214093,145.33478101904262,0.0,102.1885179040143,0.0,0,0,0,0.9555207047282192
19537,2738,Clovis,0,0,0.0,0.0,0.0,0.0,29.174357061120002,0.0,0.0,29.174357061120002,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9555207047282192
19538,2738,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19539,2738,Clovis,145,55,56.894383271239995,6.0,50.894383271239995,0.0,162.78054075012,15.51854272701392,14.7158594825132,10.16732109700912,0.0,64.2146595600576,46.12390921601536,0.0,12.040248667510797,0.0,0,0,0,0.9555207047282192
19540,2737,Unincorporate,55,21,21.0,21.0,0.0,0.0,9.034189495277577,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0341894952775759,0,0,0,1.0
19541,2737,Unincorporate,47,18,18.0,18.0,0.0,0.0,2.0683789905551517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0683789905551517,0,0,0,1.0
19542,2731,Unincorporate,42,16,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19543,2731,Unincorporate,68,26,26.0,26.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19544,2732,Unincorporate,109,42,42.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0,0,0,1.0
19545,2717,Unincorporate,117,45,45.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19546,2718,Unincorporate,27,8,8.0,8.0,0.0,0.0,45.504337792213335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.504337792213335,0,0,0,1.0
19547,2718,Unincorporate,14,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19548,2719,Unincorporate,31,9,9.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19549,2719,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19550,2719,Unincorporate,3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19551,2719,Unincorporate,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19552,2727,Unincorporate,71,21,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19553,2727,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19554,2728,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19555,2728,Unincorporate,65,19,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19556,2728,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19557,2720,Unincorporate,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19558,2720,Unincorporate,14,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19559,2720,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19560,2721,Unincorporate,58,17,17.0,17.0,0.0,0.0,9.307705457498184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307705457498184,0,0,0,1.0
19561,2721,Unincorporate,41,12,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19562,2721,Unincorporate,20,6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19563,2721,Unincorporate,78,23,23.0,23.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19564,2721,Unincorporate,27,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19565,2722,Unincorporate,41,12,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19566,2722,Unincorporate,68,20,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19567,2722,Unincorporate,41,12,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19568,2722,Unincorporate,14,4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19569,2722,Unincorporate,51,15,15.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1.0
19570,2716,Unincorporate,105,31,31.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1.0
19571,2716,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19572,2716,Unincorporate,27,8,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19573,2715,Unincorporate,82,24,24.0,24.0,0.0,0.0,19.512842429163637,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.512842429163637,0,0,0,1.0
19574,2715,Unincorporate,85,25,25.0,25.0,0.0,0.0,3.1025684858327276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1025684858327276,0,0,0,1.0
19575,281,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19576,2713,Unincorporate,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19577,2714,Unincorporate,156,46,46.0,46.0,0.0,0.0,4.068378990555152,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0683789905551517,0,0,0,1.0
19578,287,Clovis,10,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19579,293,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19580,293,Clovis,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19581,195,Clovis,30,14,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19582,195,Clovis,36,16,18.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1.0
19583,195,Clovis,415,184,199.0,51.0,148.0,0.0,278.16907065256964,2.8327647424644,63.0,1.8559493140284002,0.0,82.721785141232,89.1258093709952,0.0,31.0,7.6327620838497126,0,0,0,0.9555207047282192
19584,195,Clovis,124,52,56.14840320216,35.0,21.14840320216,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.9555207047282192
19585,195,Clovis,20,9,10.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19586,195,Clovis,88,40,44.0,44.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19587,195,Clovis,104,48,52.0,52.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19588,195,Clovis,34,16,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19589,195,Clovis,108,49,54.0,54.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,0,1.0
19590,195,Clovis,48,22,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19591,195,Clovis,579,256,277.0,28.0,249.0,0.0,150.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,20.0,0.0,0,0,0,1.0
19592,195,Clovis,62,28,31.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1.0
19593,195,Clovis,32,15,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19594,195,Clovis,32,15,16.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19595,195,Clovis,106,49,53.0,53.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19596,195,Clovis,22,10,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19597,195,Clovis,50,23,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
19598,516,Fresno,0,0,0.0,0.0,0.0,0.0,373.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,0,0,1.0
19599,514,Fresno,0,0,0.0,0.0,0.0,0.0,485.0,0.0,122.0,0.0,0.0,0.0,11.0,8.0,344.0,0.0,0,0,0,1.0
19600,515,Fresno,0,0,0.0,0.0,0.0,0.0,412.0,0.0,146.0,0.0,0.0,0.0,0.0,40.0,226.0,0.0,0,0,0,1.0
19601,515,Fresno,0,0,0.0,0.0,0.0,0.0,247.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,218.0,0.0,0,0,0,1.0
19602,1487,Fresno,6,2,2.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,0.0,0,0,0,1.0
19603,1487,Fresno,0,0,0.0,0.0,0.0,0.0,698.5731093300001,0.08966723181,63.52856473488,0.05820504521,0.0,0.36810758322,21.09753277846,0.0,613.43103195642,0.0,0,0,0,0.962144000363236
19604,1487,Fresno,0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,1.0
