MAZ,TAZ,SOI,bike_skim,IDX_Bike
21257,1852,Sanger,128.0,0.2854605659241421
21258,1852,Sanger,128.0,0.2854605659241421
21259,1852,Sanger,130.0,0.2866044551475015
21260,1852,Sanger,118.0,0.27880794701986755
21261,1852,Sanger,130.0,0.2866044551475015
21262,1852,Sanger,118.0,0.27880794701986755
21263,1852,Sanger,118.0,0.27880794701986755
21264,1852,Sanger,145.0,0.2948223961468995
21265,1852,Sanger,117.0,0.2779349789283564
21266,1852,Sanger,137.0,0.28967489464178203
21267,1852,Sanger,124.0,0.28269114990969296
21268,1852,Sanger,128.0,0.2854605659241421
21269,1852,Sanger,128.0,0.2854605659241421
21270,1852,Sanger,117.0,0.2779349789283564
21271,1852,Sanger,145.0,0.2948223961468995
21272,1852,Sanger,184.0,0.31794099939795306
21273,1852,Sanger,1961.0,0.687959060806743
21274,1852,Sanger,893.0,0.5139975918121613
21275,1852,Sanger,125.0,0.28365442504515354
21276,1852,Sanger,145.0,0.2948223961468995
21277,1852,Sanger,127.0,0.2848284166164961
21278,1852,Sanger,147.0,0.29744130042143285
21279,1852,Sanger,117.0,0.2779349789283564
21280,1852,Sanger,118.0,0.27880794701986755
21281,1852,Sanger,128.0,0.2854605659241421
21282,1852,Sanger,117.0,0.2779349789283564
21283,1853,Sanger,1209.0,0.5718543046357616
21284,1853,Sanger,2735.0,0.7686935580975316
21285,1870,Sanger,4623.0,0.8720650210716436
21286,1870,Sanger,1925.0,0.6833232992173389
21287,1870,Sanger,4294.0,0.8592414208308248
21288,1878,Sanger,2151.0,0.7130644190246839
21289,1878,Sanger,2083.0,0.7037627934978928
21290,270,Clovis,213.0,0.3311860325105358
21291,266,Clovis,269.0,0.3526490066225166
21292,266,Clovis,142.0,0.29307645996387716
21293,266,Clovis,114.0,0.2753762793497893
21294,266,Clovis,174.0,0.31152919927754363
21295,266,Clovis,170.0,0.3089403973509934
21296,266,Clovis,164.0,0.30638169777242624
21297,1527,Fresno,699.0,0.4746237206502107
21298,1526,Fresno,1405.0,0.6077062010836846
21299,1316,Fresno,615.0,0.4554184226369657
21300,1314,Fresno,38.0,0.18133654425045154
21301,1741,Orange Cove,93.0,0.2581878386514148
21302,1741,Orange Cove,1015.0,0.5355809753160746
21303,2221,Unincorporate,0.0,0.0
21304,2221,Unincorporate,0.0,0.0
21305,2223,Unincorporate,0.0,0.0
21306,2224,Unincorporate,0.0,0.0
21307,2224,Unincorporate,201.0,0.3257074051776038
21308,2229,Unincorporate,0.0,0.0
21309,2201,Unincorporate,0.0,0.0
21310,2231,Unincorporate,15.0,0.10361228175797713
21311,2232,Unincorporate,19.0,0.12332931968693558
21312,2234,Unincorporate,328.0,0.37125225767609876
21313,2202,Unincorporate,3.0,0.033564118001204096
21314,2201,Unincorporate,0.0,0.0
21315,2202,Unincorporate,3.0,0.033564118001204096
21316,2202,Unincorporate,0.0,0.0
21317,2246,Unincorporate,14.0,0.098314268512944
21318,2261,Unincorporate,0.0,0.0
21319,2261,Unincorporate,0.0,0.0
21320,2261,Mendota,0.0,0.0
21321,2262,Unincorporate,0.0,0.0
21322,2262,Unincorporate,0.0,0.0
21323,2262,Unincorporate,0.0,0.0
21324,2203,Unincorporate,0.0,0.0
21325,2203,Unincorporate,0.0,0.0
21326,2203,Unincorporate,0.0,0.0
21327,2203,Unincorporate,0.0,0.0
21328,2203,Unincorporate,0.0,0.0
21329,2274,Unincorporate,0.0,0.0
21330,2263,Unincorporate,0.0,0.0
21331,2263,Unincorporate,0.0,0.0
21332,2264,Unincorporate,0.0,0.0
21333,2268,Unincorporate,0.0,0.0
21334,2271,Unincorporate,0.0,0.0
21335,2270,Unincorporate,2.0,0.021763997591812162
21336,2270,Unincorporate,0.0,0.0
21337,2288,Unincorporate,0.0,0.0
21338,2285,Unincorporate,0.0,0.0
21339,2285,Unincorporate,0.0,0.0
21340,2289,Unincorporate,0.0,0.0
21341,377,Firebaugh,1272.0,0.582480433473811
21342,1129,Fresno,0.0,0.0
21343,2204,Unincorporate,0.0,0.0
21344,2062,Unincorporate,0.0,0.0
21345,2287,Unincorporate,0.0,0.0
21346,2287,Unincorporate,0.0,0.0
21347,2287,Unincorporate,29.0,0.16047561709813365
21348,372,Firebaugh,110.0,0.2722757375075256
21349,374,Firebaugh,1038.0,0.5391330523780855
21350,377,Firebaugh,314.0,0.36745936183022276
21351,2204,Unincorporate,0.0,0.0
21352,2203,Unincorporate,0.0,0.0
21353,2204,Unincorporate,0.0,0.0
21354,2204,Unincorporate,0.0,0.0
21355,2204,Unincorporate,0.0,0.0
21356,2204,Unincorporate,0.0,0.0
21357,2303,Unincorporate,20.0,0.1290487658037327
21358,2303,Unincorporate,40.0,0.18552077062010836
21359,2205,Unincorporate,0.0,0.0
21360,2206,Unincorporate,0.0,0.0
21361,2206,Unincorporate,0.0,0.0
21362,2206,Unincorporate,0.0,0.0
21363,2304,Unincorporate,0.0,0.0
21364,2304,Unincorporate,0.0,0.0
21365,2305,Unincorporate,0.0,0.0
21366,2305,Unincorporate,0.0,0.0
21367,2305,Unincorporate,30.0,0.1627031908488862
21368,2315,Unincorporate,37.0,0.1790487658037327
21369,2315,Unincorporate,0.0,0.0
21370,2207,Unincorporate,0.0,0.0
21371,2207,Unincorporate,0.0,0.0
21372,2207,Unincorporate,2.0,0.021763997591812162
21373,2207,Unincorporate,0.0,0.0
21374,2207,Unincorporate,0.0,0.0
21375,2207,Unincorporate,0.0,0.0
21376,2468,Unincorporate,13.0,0.09331727874774233
21377,2131,Unincorporate,21.0,0.1343467790487658
21378,1589,Kerman,917.0,0.5182420228777844
21379,2154,Unincorporate,862.0,0.5096628537025888
21380,2154,Unincorporate,700.0,0.47495484647802527
21381,2153,Unincorporate,6.0,0.05770620108368453
21382,2153,Unincorporate,377.0,0.38515954244431067
21383,2272,Unincorporate,0.0,0.0
21384,2619,Unincorporate,2.0,0.021763997591812162
21385,419,Fowler,795.0,0.49635761589403976
21386,1956,Selma,704.0,0.47555689343768814
21387,1647,Kingsburg,2255.0,0.7253461770018061
21388,1647,Kingsburg,2432.0,0.7422937989163154
21389,2112,Unincorporate,14.0,0.098314268512944
21390,2112,Unincorporate,0.0,0.0
21391,2112,Unincorporate,57.0,0.2181216134858519
21392,2807,Unincorporate,0.0,0.0
21393,2807,Unincorporate,8.0,0.06815171583383504
21394,2807,Unincorporate,20.0,0.1290487658037327
21395,2802,Unincorporate,0.0,0.0
21396,2806,Unincorporate,20.0,0.1290487658037327
21397,2771,Clovis,35.0,0.17357013847080072
21398,2711,Unincorporate,12.0,0.08880192655027092
21399,2711,Unincorporate,25.0,0.14864539434075857
21400,2709,Unincorporate,4.0,0.04298615291992775
21401,2709,Unincorporate,146.0,0.29614689945815775
21402,2709,Unincorporate,195.0,0.32438290186634555
21403,2710,Unincorporate,10.0,0.07874774232390126
21404,2687,Unincorporate,11.0,0.08383503913305237
21405,1895,Sanger,356.0,0.378898254063817
21406,2684,Unincorporate,0.0,0.0
21407,2683,Unincorporate,6.0,0.05770620108368453
21408,2683,Unincorporate,1.0,0.007465382299819386
21409,2682,Unincorporate,0.0,0.0
21410,1818,Unincorporate,0.0,0.0
21411,2588,Reedley,0.0,0.0
21412,2559,Unincorporate,0.0,0.0
21413,2804,Unincorporate,0.0,0.0
21414,2804,Unincorporate,37.0,0.1790487658037327
21415,1855,Sanger,19.0,0.12332931968693558
21416,1876,Sanger,2422.0,0.7412101143889224
21417,2774,Unincorporate,17.0,0.11363636363636363
21418,2773,Unincorporate,0.0,0.0
21419,2853,Unincorporate,0.0,0.0
21420,1798,Reedley,71.0,0.23696568332329923
21421,1804,Reedley,2167.0,0.715412402167369
21422,1463,Fresno,1393.0,0.605478627332932
21423,1467,Fresno,792.0,0.4957254665863937
21424,2853,Unincorporate,0.0,0.0
21425,2853,Unincorporate,0.0,0.0
21426,2853,Unincorporate,12.0,0.08880192655027092
21427,2853,Unincorporate,28.0,0.15755568934376882
21428,2853,Unincorporate,0.0,0.0
21429,2853,Unincorporate,0.0,0.0
21430,2853,Unincorporate,0.0,0.0
21431,2853,Unincorporate,1.0,0.007465382299819386
21432,2853,Unincorporate,0.0,0.0
21433,2853,Unincorporate,0.0,0.0
21434,2853,Unincorporate,0.0,0.0
21435,2853,Unincorporate,0.0,0.0
21436,2853,Unincorporate,0.0,0.0
21437,2853,Unincorporate,0.0,0.0
21438,2853,Unincorporate,0.0,0.0
21439,2853,Unincorporate,0.0,0.0
21440,2853,Unincorporate,0.0,0.0
21441,2827,Unincorporate,0.0,0.0
21442,2853,Unincorporate,0.0,0.0
21443,2853,Unincorporate,0.0,0.0
21444,2853,Unincorporate,0.0,0.0
21445,2853,Unincorporate,0.0,0.0
21446,2852,Unincorporate,4.0,0.04298615291992775
21447,2852,Unincorporate,0.0,0.0
21448,2852,Unincorporate,5.0,0.050752558699578565
21449,2852,Unincorporate,14.0,0.098314268512944
21450,2852,Unincorporate,0.0,0.0
21451,2852,Unincorporate,0.0,0.0
21452,2852,Unincorporate,0.0,0.0
21453,2852,Unincorporate,78.0,0.24370860927152319
21454,2852,Unincorporate,0.0,0.0
21455,2852,Unincorporate,0.0,0.0
21456,2852,Unincorporate,0.0,0.0
21457,2852,Unincorporate,0.0,0.0
21458,2020,Unincorporate,0.0,0.0
21459,2020,Unincorporate,0.0,0.0
21460,2020,Unincorporate,66.0,0.2300421432871764
21461,2020,Unincorporate,36.0,0.17606863335340156
21462,2851,Unincorporate,6.0,0.05770620108368453
21463,2851,Unincorporate,2.0,0.021763997591812162
21464,2851,Unincorporate,151.0,0.2995183624322697
21465,2838,Unincorporate,0.0,0.0
21466,2851,Unincorporate,27.0,0.15460565924142083
21467,2851,Unincorporate,0.0,0.0
21468,2851,Unincorporate,8.0,0.06815171583383504
21469,2161,Unincorporate,2.0,0.021763997591812162
21470,2161,Unincorporate,0.0,0.0
21471,2161,Unincorporate,0.0,0.0
21472,2161,Unincorporate,45.0,0.1942203491872366
21473,2162,Unincorporate,0.0,0.0
21474,2162,Unincorporate,90.0,0.2554184226369657
21475,2162,Unincorporate,0.0,0.0
21476,2162,Unincorporate,10.0,0.07874774232390126
21477,2162,Unincorporate,18.0,0.11815171583383503
21478,2164,Unincorporate,0.0,0.0
21479,2164,Unincorporate,0.0,0.0
21480,2164,Unincorporate,9.0,0.07393136664659844
21481,2021,Unincorporate,0.0,0.0
21482,2021,Unincorporate,1.0,0.007465382299819386
21483,2021,Unincorporate,1.0,0.007465382299819386
21484,2021,Unincorporate,282.0,0.3568031306441902
21485,2021,Unincorporate,1086.0,0.5492474413004215
21486,2020,Unincorporate,23.0,0.14145093317278748
21487,2021,Unincorporate,1.0,0.007465382299819386
21488,2827,Unincorporate,0.0,0.0
21489,2827,Unincorporate,0.0,0.0
21490,2823,Unincorporate,0.0,0.0
21491,2823,Unincorporate,1.0,0.007465382299819386
21492,2823,Unincorporate,14.0,0.098314268512944
21493,2823,Unincorporate,0.0,0.0
21494,2825,Unincorporate,2.0,0.021763997591812162
21495,2825,Unincorporate,230.0,0.33783865141481034
21496,2825,Unincorporate,5.0,0.050752558699578565
21497,2825,Unincorporate,0.0,0.0
21498,2825,Unincorporate,0.0,0.0
21499,2825,Unincorporate,20.0,0.1290487658037327
21500,2825,Unincorporate,0.0,0.0
21501,2826,Unincorporate,0.0,0.0
21502,2826,Unincorporate,0.0,0.0
21503,2826,Unincorporate,0.0,0.0
21504,2826,Unincorporate,0.0,0.0
21505,2826,Unincorporate,5.0,0.050752558699578565
21506,2824,Unincorporate,0.0,0.0
21507,2824,Unincorporate,0.0,0.0
21508,2824,Unincorporate,0.0,0.0
21509,2828,Unincorporate,0.0,0.0
21510,2828,Unincorporate,0.0,0.0
21511,2828,Unincorporate,0.0,0.0
21512,2831,Unincorporate,28.0,0.15755568934376882
21513,2831,Unincorporate,10.0,0.07874774232390126
21514,2831,Unincorporate,0.0,0.0
21515,2831,Unincorporate,0.0,0.0
21516,2830,Unincorporate,0.0,0.0
21517,2831,Unincorporate,0.0,0.0
21518,2832,Unincorporate,0.0,0.0
21519,2832,Unincorporate,0.0,0.0
21520,2832,Unincorporate,0.0,0.0
21521,2832,Unincorporate,0.0,0.0
21522,2832,Unincorporate,0.0,0.0
21523,2832,Unincorporate,0.0,0.0
21524,2832,Unincorporate,466.0,0.41351595424443105
21525,2832,Unincorporate,0.0,0.0
21526,2832,Unincorporate,0.0,0.0
21527,2832,Unincorporate,0.0,0.0
21528,2832,Unincorporate,18.0,0.11815171583383503
21529,2833,Unincorporate,25.0,0.14864539434075857
21530,2833,Unincorporate,12.0,0.08880192655027092
21531,2834,Unincorporate,5.0,0.050752558699578565
21532,2834,Unincorporate,2.0,0.021763997591812162
21533,2834,Unincorporate,0.0,0.0
21534,2837,Unincorporate,0.0,0.0
21535,2171,Unincorporate,0.0,0.0
21536,2171,Unincorporate,6.0,0.05770620108368453
21537,2832,Unincorporate,0.0,0.0
21538,2835,Unincorporate,0.0,0.0
21539,2835,Unincorporate,41.0,0.18741721854304635
21540,2835,Unincorporate,0.0,0.0
21541,2834,Unincorporate,49.0,0.20270921131848285
21542,2835,Unincorporate,0.0,0.0
21543,2835,Unincorporate,0.0,0.0
21544,2838,Unincorporate,1.0,0.007465382299819386
21545,2838,Unincorporate,1.0,0.007465382299819386
21546,2838,Unincorporate,3.0,0.033564118001204096
21547,2838,Unincorporate,5.0,0.050752558699578565
21548,2838,Unincorporate,0.0,0.0
21549,2172,Unincorporate,2.0,0.021763997591812162
21550,2172,Unincorporate,0.0,0.0
21551,2172,Unincorporate,0.0,0.0
21552,2172,Unincorporate,0.0,0.0
21553,2172,Unincorporate,0.0,0.0
21554,2172,Unincorporate,0.0,0.0
21555,2854,Unincorporate,18.0,0.11815171583383503
21556,2854,Unincorporate,0.0,0.0
21557,2854,Unincorporate,0.0,0.0
21558,2854,Unincorporate,0.0,0.0
21559,2854,Unincorporate,0.0,0.0
21560,2854,Unincorporate,0.0,0.0
21561,2854,Unincorporate,47.0,0.19861529199277544
21562,2855,Unincorporate,0.0,0.0
21563,2855,Unincorporate,0.0,0.0
21564,2855,Unincorporate,0.0,0.0
21565,2855,Unincorporate,0.0,0.0
21566,2163,Unincorporate,0.0,0.0
21567,2162,Unincorporate,8.0,0.06815171583383504
21568,2163,Unincorporate,10.0,0.07874774232390126
21569,2822,Unincorporate,1.0,0.007465382299819386
21570,2822,Unincorporate,141.0,0.2925948223961469
21571,170,Clovis,1880.0,0.6772727272727272
21572,170,Clovis,1912.0,0.6813365442504515
21573,156,Clovis,115.0,0.2762492474413004
21574,116,Clovis,9900.0,0.9585791691751957
21575,253,Clovis,999.0,0.5331125827814569
21576,258,Clovis,137.0,0.28967489464178203
21577,264,Clovis,137.0,0.28967489464178203
21578,108,Clovis,3788.0,0.8368753762793498
21579,145,Clovis,4384.0,0.8630945213726671
21580,134,Clovis,8114.0,0.9441902468392535
21581,150,Clovis,3489.0,0.8232992173389524
21582,135,Clovis,13574.0,0.9681517158338351
21583,151,Clovis,1948.0,0.6859723058398555
21584,136,Clovis,1930.0,0.6839554485249849
21585,138,Clovis,4308.0,0.8596628537025888
21586,2723,Unincorporate,404.0,0.3935279951836243
21587,173,Clovis,3897.0,0.8412703190848886
21588,166,Clovis,1147.0,0.5594521372667068
21589,182,Clovis,945.0,0.5232390126429861
21590,182,Clovis,1148.0,0.5598735701384708
21591,190,Clovis,2716.0,0.7672185430463576
21592,197,Clovis,484.0,0.41866345574954844
21593,139,Clovis,3255.0,0.8094220349187237
21594,155,Clovis,585.0,0.44765201685731487
21595,167,Clovis,451.0,0.40984346779048764
21596,198,Clovis,576.0,0.4457555689343769
21597,207,Clovis,672.0,0.46956652618904277
21598,284,Clovis,69.0,0.2342865743527995
21599,290,Clovis,36.0,0.17606863335340156
21600,503,Fresno,203.0,0.3267308850090307
21601,503,Fresno,86.0,0.251475015051174
21602,502,Fresno,1502.0,0.6243527995183624
21603,511,Fresno,4087.0,0.8500301023479832
21604,510,Fresno,10973.0,0.9620710415412402
21605,1441,Fresno,40.0,0.18552077062010836
21606,1470,Fresno,9554.0,0.9566526189042746
21607,1489,Fresno,11762.0,0.9639975918121614
21608,1315,Fresno,582.0,0.4469897652016857
21609,541,Fresno,1367.0,0.6013546056592414
21610,531,Fresno,1993.0,0.6914509331727875
21611,531,Fresno,3047.0,0.7944611679711018
21612,532,Fresno,3037.0,0.7931667670078266
21613,532,Fresno,604.0,0.4524683925346177
21614,535,Fresno,4162.0,0.8537025888019265
21615,901,Fresno,4768.0,0.8768813967489464
21616,902,Fresno,7676.0,0.938832028898254
21617,903,Fresno,7520.0,0.9361830222757375
21618,575,Fresno,1949.0,0.6861830222757375
21619,578,Fresno,1492.0,0.622366044551475
21620,580,Fresno,15.0,0.10361228175797713
21621,584,Fresno,6276.0,0.9167369054786273
21622,585,Fresno,2226.0,0.7221854304635762
21623,585,Fresno,4737.0,0.8758579169175196
21624,1327,Fresno,1030.0,0.5381697772426249
21625,597,Fresno,3875.0,0.8400361228175798
21626,598,Fresno,5075.0,0.8872366044551475
21627,1345,Fresno,99.0,0.26462974111980736
21628,602,Fresno,3208.0,0.8060204695966285
21629,603,Fresno,1501.0,0.6240216736905478
21630,1476,Fresno,2564.0,0.7546357615894039
21631,835,Fresno,1305.0,0.5885310054184226
21632,847,Fresno,416.0,0.39948826008428656
21633,612,Fresno,8311.0,0.9465984346779048
21634,950,Fresno,12237.0,0.9654425045153522
21635,1410,Fresno,42.0,0.18895243829018663
21636,1411,Fresno,17.0,0.11363636363636363
21637,1354,Fresno,234.0,0.3403973509933775
21638,1349,Fresno,961.0,0.5270921131848284
21639,862,Fresno,6644.0,0.9224563515954245
21640,507,Fresno,2420.0,0.7409993979530404
21641,507,Fresno,5347.0,0.8959060806742926
21642,509,Fresno,13025.0,0.9673088500903071
21643,1446,Fresno,205.0,0.32769416014449126
21644,1102,Fresno,1371.0,0.6018362432269717
21645,1123,Fresno,1685.0,0.6503311258278146
21646,1442,Fresno,271.0,0.3536122817579771
21647,1442,Fresno,448.0,0.4090307043949428
21648,1442,Fresno,344.0,0.3762191450933173
21649,1452,Fresno,233.0,0.3395845875978326
21650,1457,Fresno,1681.0,0.6498494882600843
21651,1462,Fresno,2701.0,0.7663455749548465
21652,1462,Fresno,1150.0,0.5606562311860325
21653,1473,Fresno,8401.0,0.9478627332931969
21654,1483,Fresno,2152.0,0.7133654425045154
21655,1483,Fresno,4537.0,0.8686333534015653
21656,1484,Fresno,1176.0,0.5658940397350993
21657,1478,Fresno,847.0,0.5068332329921734
21658,1485,Fresno,2518.0,0.7512040939193257
21659,1491,Fresno,6829.0,0.9258880192655027
21660,1493,Fresno,6258.0,0.9160746538229982
21661,1493,Fresno,5037.0,0.8861228175797712
21662,1500,Fresno,9892.0,0.9585189644792294
21663,1504,Fresno,4775.0,0.8771222155328116
21664,926,Fresno,5356.0,0.8960866947621915
21665,947,Clovis,7172.0,0.9309452137266707
21666,954,Fresno,6603.0,0.922155328115593
21667,956,Fresno,537.0,0.43467790487658037
21668,214,Clovis,1902.0,0.6801926550270921
21669,214,Clovis,2648.0,0.7616195063214931
21670,1016,Fresno,767.0,0.49015653220951233
21671,984,Fresno,2479.0,0.7469596628537026
21672,1447,Fresno,604.0,0.4524683925346177
21673,1453,Fresno,780.0,0.49346779048765804
21674,1451,Fresno,367.0,0.3823600240818784
21675,1453,Fresno,932.0,0.5202287778446719
21676,1461,Fresno,2234.0,0.7232390126429862
21677,1461,Fresno,1778.0,0.6616496086694762
21678,1363,Fresno,171.0,0.30942203491872367
21679,1367,Fresno,858.0,0.5089704996989766
21680,1071,Fresno,3543.0,0.8262492474413005
21681,700,Fresno,6349.0,0.9185129440096328
21682,775,Fresno,1491.0,0.6221252257676099
21683,783,Fresno,598.0,0.45105358217941
21684,631,Fresno,0.0,0.0
21685,681,Fresno,50133.0,0.9998795906080674
21686,705,Fresno,37180.0,0.9909692956050572
21687,1080,Fresno,1210.0,0.5722155328115593
21688,1098,Fresno,3182.0,0.8043046357615894
21689,1099,Fresno,1502.0,0.6243527995183624
21690,1101,Fresno,247.0,0.34629741119807345
21691,1256,Fresno,184.0,0.31794099939795306
21692,1153,Fresno,2023.0,0.6946116797110174
21693,1134,Fresno,2901.0,0.7830222757375075
21694,1157,Fresno,3753.0,0.8351294400963275
21695,1142,Fresno,1616.0,0.6406682721252258
21696,1160,Fresno,114.0,0.2753762793497893
21697,1147,Fresno,585.0,0.44765201685731487
21698,1170,Fresno,201.0,0.3257074051776038
21699,1182,Fresno,91.0,0.25626128838049367
21700,1185,Fresno,238.0,0.34187236604455146
21701,1187,Fresno,295.0,0.3612281757977122
21702,1187,Fresno,507.0,0.4253762793497893
21703,1191,Fresno,898.0,0.5149608669476219
21704,2659,Unincorporate,12.0,0.08880192655027092
21705,2635,Unincorporate,222.0,0.3344671884406984
21706,2638,Unincorporate,0.0,0.0
21707,481,Fresno,128.0,0.2854605659241421
21708,481,Fresno,1528.0,0.627633955448525
21709,495,Fresno,1047.0,0.5412703190848887
21710,496,Fresno,2282.0,0.7278145695364239
21711,496,Fresno,2308.0,0.7302227573750752
21712,1362,Fresno,26.0,0.1517760385310054
21713,1443,Fresno,754.0,0.4873570138470801
21714,1450,Fresno,1519.0,0.6264599638771824
21715,2627,Unincorporate,940.0,0.5221252257676099
21716,1012,Fresno,6267.0,0.9163154726068633
21717,1026,Fresno,371.0,0.3833835039133052
21718,1172,Fresno,715.0,0.478476821192053
21719,1029,Fresno,256.0,0.34924744130042146
21720,1019,Fresno,263.0,0.35102347983142684
21721,1237,Fresno,20.0,0.1290487658037327
21722,215,Clovis,1155.0,0.5615593016255268
21723,489,Fresno,310.0,0.3659241420830825
21724,254,Clovis,739.0,0.4849789283564118
21725,256,Clovis,128.0,0.2854605659241421
21726,256,Clovis,124.0,0.28269114990969296
21727,257,Clovis,196.0,0.32465382299819384
21728,259,Clovis,482.0,0.41821192052980133
21729,260,Clovis,54.0,0.21351595424443107
21730,117,Clovis,179.0,0.3154425045153522
21731,117,Clovis,177.0,0.31393738711619507
21732,117,Clovis,266.0,0.35186634557495483
21733,265,Clovis,166.0,0.3072546658639374
21734,272,Clovis,2856.0,0.779741119807345
21735,273,Clovis,100.0,0.26535219747140276
21736,273,Clovis,219.0,0.33368452739313664
21737,273,Clovis,3192.0,0.8051173991571342
21738,1116,Fresno,6257.0,0.9159542444310657
21739,1324,Fresno,709.0,0.4769416014449127
21740,601,Fresno,3051.0,0.7947621914509332
21741,601,Fresno,3924.0,0.8424142083082481
21742,933,Fresno,7828.0,0.9408789885611077
21743,171,Clovis,3622.0,0.8303130644190246
21744,2302,Unincorporate,0.0,0.0
21745,2301,Unincorporate,162.0,0.3052077062010837
21746,2301,Unincorporate,0.0,0.0
21747,2237,Unincorporate,0.0,0.0
21748,393,Firebaugh,29.0,0.16047561709813365
21749,1702,Mendota,0.0,0.0
21750,1701,Mendota,234.0,0.3403973509933775
21751,1586,Kerman,1419.0,0.6103552077062011
21752,1583,Kerman,889.0,0.5133353401565323
21753,327,Coalinga,293.0,0.36062612883804934
21754,327,Coalinga,228.0,0.3358819987959061
21755,2312,Unincorporate,239.0,0.34229379891631545
21756,2312,Unincorporate,68.0,0.23305237808549067
21757,2312,Unincorporate,0.0,0.0
21758,1541,Huron,8.0,0.06815171583383504
21759,1544,Huron,2.0,0.021763997591812162
21760,1548,Huron,51.0,0.20695364238410596
21761,2539,Selma,0.0,0.0
21762,1963,Selma,1846.0,0.6716134858518964
21763,461,Fowler,173.0,0.3106562311860325
21764,1995,Selma,8.0,0.06815171583383504
21765,459,Fowler,4.0,0.04298615291992775
21766,1908,Sanger,446.0,0.40851896447922936
21767,1856,Sanger,120.0,0.2797712221553281
21768,1861,Sanger,1203.0,0.5709512341962673
21769,1952,Selma,26.0,0.1517760385310054
21770,456,Fowler,129.0,0.2860626128838049
21771,2681,Unincorporate,0.0,0.0
21772,1901,Sanger,0.0,0.0
21773,2679,Sanger,2.0,0.021763997591812162
21774,1771,Parlier,139.0,0.2910897049969898
21775,2589,Unincorporate,11.0,0.08383503913305237
21776,2589,Unincorporate,11.0,0.08383503913305237
21777,2803,Unincorporate,19.0,0.12332931968693558
21778,271,Clovis,45.0,0.1942203491872366
21779,268,Clovis,190.0,0.3211920529801324
21780,1015,Fresno,3300.0,0.812462372065021
21781,2000,Selma,490.0,0.42055990367248647
21782,2558,Unincorporate,951.0,0.5251354605659242
21783,2560,Unincorporate,2031.0,0.6959060806742926
21784,1852,Sanger,120.0,0.2797712221553281
21785,266,Clovis,219.0,0.33368452739313664
21786,1075,Fresno,1593.0,0.6370559903672487
21787,1075,Fresno,1061.0,0.5442203491872366
21788,1076,Fresno,2216.0,0.7207706201083685
21789,1077,Fresno,3060.0,0.7955448524984949
21790,1077,Fresno,2609.0,0.7582781456953642
21791,1086,Fresno,2400.0,0.7390728476821192
21792,699,Fresno,1260.0,0.5803130644190246
21793,816,Fresno,1313.0,0.5902167369054786
21794,1106,Fresno,76.0,0.24211318482841662
21795,278,Clovis,659.0,0.46664659843467793
21796,288,Clovis,789.0,0.4953040337146297
21797,296,Clovis,67.0,0.23169777242624925
21798,243,Clovis,425.0,0.4019566526189043
21799,243,Clovis,12.0,0.08880192655027092
21800,291,Clovis,59.0,0.2213726670680313
21801,1524,Fresno,646.0,0.4642083082480433
21802,1448,Fresno,765.0,0.4895544852498495
21803,241,Clovis,806.0,0.49765201685731486
21804,2771,Clovis,18.0,0.11815171583383503
21805,277,Clovis,69.0,0.2342865743527995
21806,277,Clovis,66.0,0.2300421432871764
21807,275,Clovis,259.0,0.35
21808,279,Clovis,125.0,0.28365442504515354
21809,283,Clovis,285.0,0.3580975316074654
21810,284,Clovis,98.0,0.2637266706803131
21811,290,Clovis,53.0,0.21080674292594823
21812,764,Fresno,703.0,0.47537627934978927
21813,276,Clovis,100.0,0.26535219747140276
21814,1398,Fresno,1063.0,0.544521372667068
21815,1340,Fresno,0.0,0.0
21816,1341,Fresno,91.0,0.25626128838049367
21817,593,Fresno,4819.0,0.8788380493678507
21818,1216,Fresno,241.0,0.3434978928356412
21819,1408,Fresno,2.0,0.021763997591812162
21820,1409,Fresno,21.0,0.1343467790487658
21821,1346,Fresno,69.0,0.2342865743527995
21822,1353,Fresno,101.0,0.26619506321493075
21823,1347,Fresno,4.0,0.04298615291992775
21824,1356,Fresno,386.0,0.3882600842865743
21825,1350,Fresno,685.0,0.4722155328115593
21826,1357,Fresno,25.0,0.14864539434075857
21827,1357,Fresno,474.0,0.41583383503913307
21828,1351,Fresno,333.0,0.3730583985550873
21829,1358,Fresno,184.0,0.31794099939795306
21830,1358,Fresno,32.0,0.1669175195665262
21831,1394,Fresno,16.0,0.10885009030704396
21832,1370,Fresno,567.0,0.4414509331727875
21833,208,Clovis,45.0,0.1942203491872366
21834,1232,Fresno,22.0,0.1382299819385912
21835,298,Clovis,37.0,0.1790487658037327
21836,1023,Fresno,2057.0,0.6994280553883203
21837,1025,Fresno,131.0,0.28705599036724866
21838,1235,Fresno,6.0,0.05770620108368453
21839,294,Clovis,819.0,0.4999698976520169
21840,1231,Fresno,146.0,0.29614689945815775
21841,1240,Fresno,19.0,0.12332931968693558
21842,1414,Fresno,26.0,0.1517760385310054
21843,1361,Fresno,93.0,0.2581878386514148
21844,1361,Fresno,88.0,0.25343166767007824
21845,1416,Fresno,43.0,0.19039735099337748
21846,1418,Fresno,17.0,0.11363636363636363
21847,1364,Fresno,89.0,0.2546658639373871
21848,1364,Fresno,51.0,0.20695364238410596
21849,1419,Fresno,50.0,0.20463576158940397
21850,1419,Fresno,19.0,0.12332931968693558
21851,1365,Fresno,34.0,0.17146297411198075
21852,1366,Fresno,19.0,0.12332931968693558
